city,utc_adjust
Seoul,9
waypoint,lon,lat
transit,124.74491237507463,37.455542198940634
transit,124.75614052825463,37.45562008178912
transit,124.76736870456148,37.45569689787249
transit,124.77859690367634,37.45577264718565
transit,124.78982512528039,37.45584732972356
transit,124.80105336905474,37.455920945481296
transit,124.81228163468053,37.45599349445393
transit,124.82350992183892,37.456064976636675
transit,124.834738230211,37.45613539202477
transit,124.84596655947792,37.45620474061356
transit,124.85719490932077,37.45627302239843
transit,124.86842327942067,37.456340237374846
transit,124.87965166945872,37.456406385538344
transit,124.89088007911602,37.45647146688455
transit,124.90210850807367,37.456535481409134
transit,124.91333695601274,37.456598429107835
transit,124.92456542261434,37.45666030997649
transit,124.93579390755951,37.456721124011
transit,124.94702241052937,37.45678087120731
transit,124.95825093120494,37.45683955156145
transit,124.96947946926731,37.456897165069556
transit,124.98070802439754,37.45695371172777
transit,124.99193659627667,37.457009191532364
transit,125.00316518458577,37.457063604479636
transit,125.01439378900587,37.45711695056598
transit,125.025622409218,37.45716922978786
transit,125.03685104490322,37.457220442141804
transit,125.04807969574253,37.45727058762442
transit,125.059308361417,37.45731966623236
transit,125.07053704160764,37.45736767796238
transit,125.08176573599545,37.45741462281129
transit,125.09299444426146,37.45746050077597
transit,125.10422316608668,37.45750531185339
transit,125.11545190115214,37.45754905604056
transit,125.12668064913882,37.45759173333458
transit,125.13790940972773,37.457633343732624
transit,125.14913818259987,37.45767388723192
transit,125.16036696743625,37.457713363829775
transit,125.17159576391784,37.457751773523576
transit,125.18282457172563,37.45778911631078
transit,125.19405339054062,37.45782539218889
transit,125.20528222004378,37.45786060115551
transit,125.2165110599161,37.4578947432083
transit,125.22773990983856,37.457927818345
transit,125.23896876949213,37.4579598265634
transit,125.25019763855778,37.457990767861396
transit,125.26142651671648,37.4580206422369
transit,125.27265540364921,37.45804944968797
transit,125.28388429903691,37.45807719021268
transit,125.29511320256057,37.458103863809164
transit,125.30634211390114,37.45812947047568
transit,125.31757103273958,37.458154010210514
transit,125.32879995875683,37.45817748301205
transit,125.34002889163386,37.45819988887872
transit,125.35125783105164,37.45822122780903
transit,125.36248677669109,37.45824149980157
transit,125.37371572823317,37.458260704855
transit,125.38494468535883,37.45827884296804
transit,125.39617364774901,37.4582959141395
transit,125.40740261508466,37.458311918368224
transit,125.41863158704675,37.45832685565315
transit,125.42986056331617,37.45834072599331
transit,125.4410895435739,37.45835352938775
transit,125.45231852750085,37.45836526583566
transit,125.463547514778,37.458375935336235
transit,125.47477650508625,37.458385537888766
transit,125.48600549810655,37.45839407349262
transit,125.49723449351985,37.45840154214723
transit,125.50846349100708,37.4584079438521
transit,125.51969249024916,37.45841327860682
transit,125.53092149092704,37.45841754641101
transit,125.54215049272165,37.458420747264405
transit,125.55337949531392,37.45842288116679
transit,125.5646084983848,37.45842394811801
transit,125.5758375016152,37.45842394811801
transit,125.58706650468608,37.45842288116679
transit,125.59829550727835,37.458420747264405
transit,125.60952450907295,37.45841754641101
transit,125.62075350975084,37.45841327860682
transit,125.63198250899292,37.45840794385211
transit,125.64321150648014,37.45840154214723
transit,125.65444050189345,37.45839407349262
transit,125.66566949491374,37.458385537888766
transit,125.676898485222,37.458375935336235
transit,125.68812747249915,37.45836526583566
transit,125.6993564564261,37.45835352938775
transit,125.71058543668383,37.45834072599331
transit,125.72181441295326,37.45832685565315
transit,125.73304338491533,37.45831191836822
transit,125.74427235225099,37.4582959141395
transit,125.75550131464117,37.45827884296804
transit,125.76673027176683,37.458260704855
transit,125.77795922330891,37.458241499801574
transit,125.78918816894836,37.45822122780903
transit,125.80041710836613,37.45819988887872
transit,125.81164604124316,37.45817748301205
transit,125.82287496726042,37.458154010210514
transit,125.83410388609886,37.45812947047568
transit,125.84533279743943,37.458103863809164
transit,125.85656170096308,37.45807719021267
transit,125.86779059635079,37.45804944968798
transit,125.87901948328351,37.45802064223691
transit,125.89024836144222,37.457990767861396
transit,125.90147723050787,37.4579598265634
transit,125.91270609016144,37.457927818345
transit,125.9239349400839,37.4578947432083
transit,125.93516377995621,37.45786060115551
transit,125.94639260945938,37.45782539218889
transit,125.95762142827438,37.45778911631078
transit,125.96885023608216,37.457751773523576
transit,125.98007903256375,37.457713363829775
transit,125.99130781740013,37.45767388723192
transit,126.00253659027227,37.45763334373262
transit,126.01376535086118,37.45759173333458
transit,126.02499409884786,37.45754905604056
transit,126.03622283391331,37.45750531185339
transit,126.04745155573853,37.45746050077597
transit,126.05868026400455,37.45741462281129
transit,126.06990895839236,37.45736767796238
transit,126.081137638583,37.45731966623236
transit,126.09236630425747,37.45727058762442
transit,126.10359495509678,37.45722044214181
transit,126.11482359078201,37.45716922978786
transit,126.12605221099413,37.457116950565975
transit,126.13728081541423,37.457063604479636
transit,126.14850940372332,37.45700919153236
transit,126.15973797560245,37.45695371172777
transit,126.17096653073268,37.456897165069556
transit,126.18219506879505,37.45683955156145
transit,126.19342358947063,37.45678087120731
transit,126.20465209244048,37.456721124011
transit,126.21588057738566,37.45666030997649
transit,126.22710904398726,37.456598429107835
transit,126.23833749192633,37.456535481409134
transit,126.24956592088398,37.45647146688455
transit,126.26079433054129,37.456406385538344
transit,126.27202272057933,37.456340237374846
transit,126.28325109067923,37.45627302239843
transit,126.29447944052208,37.456204740613565
transit,126.305707769789,37.45613539202477
transit,126.31693607816108,37.456064976636675
transit,126.32816436531947,37.45599349445393
transit,126.33939263094526,37.455920945481296
transit,126.35062087471961,37.45584732972357
transit,126.36184909632365,37.45577264718565
transit,126.37307729543852,37.45569689787249
transit,126.38430547174536,37.455620081789114
transit,126.39553362492536,37.455542198940634
transit,126.40676175465964,37.455463249332205
transit,126.41798986062939,37.45538323296906
transit,126.42921794251579,37.45530214985653
Incheon,126.440446,37.45522
transit,126.45051260362189,37.458088344969404
transit,126.46057997611821,37.46095583099262
transit,126.47064811739735,37.463822457916606
transit,126.48071702736749,37.46668822558833
transit,126.49078670593667,37.46955313385475
transit,126.50085715301287,37.47241718256289
transit,126.51092836850387,37.47528037155975
transit,126.5210003523173,37.478142700692345
transit,126.53107310436073,37.481004169807726
transit,126.54114662454153,37.48386477875294
transit,126.55122091276691,37.48672452737504
transit,126.56129596894404,37.489583415521125
transit,126.57137179297986,37.492441443038274
transit,126.58144838478123,37.49529860977361
transit,126.59152574425481,37.49815491557426
transit,126.6016038713072,37.501010360287346
transit,126.61168276584482,37.50386494376002
transit,126.62176242777396,37.506718665839465
transit,126.63184285700075,37.509571526372845
transit,126.64192405343123,37.512423525207375
transit,126.65200601697127,37.51527466219026
transit,126.66208874752661,37.51812493716871
transit,126.67217224500286,37.52097434998998
transit,126.68225650930546,37.52382290050131
transit,126.69234154033975,37.52667058854998
transit,126.70242733801096,37.52951741398328
transit,126.71251390222407,37.53236337664849
transit,126.72260123288407,37.53520847639294
transit,126.73268932989569,37.53805271306395
transit,126.74277819316359,37.54089608650886
transit,126.75286782259226,37.54373859657503
transit,126.76295821808608,37.546580243109844
transit,126.77304937954928,37.54942102596067
transit,126.78314130688592,37.55226094497492
Gimpo,126.793234,37.5551
transit,126.80328755093704,37.55576985145824
transit,126.8133412817411,37.556438846790364
transit,126.82339519218971,37.5571069859607
transit,126.83344928206037,37.55777426893365
transit,126.84350355113051,37.5584406956736
transit,126.85355799917757,37.55910626614505
transit,126.86361262597892,37.55977098031248
transit,126.87366743131189,37.56043483814044
transit,126.88372241495378,37.56109783959354
transit,126.89377757668187,37.56175998463641
transit,126.90383291627336,37.562421273233745
transit,126.91388843350545,37.563081705350264
transit,126.9239441281553,37.563741280950744
WP9,126.934,37.5644
transit,126.94348040842942,37.567286634095225
transit,126.95296154848067,37.570172505423216
transit,126.96244342009334,37.57305761384708
transit,126.97192602320682,37.57594195922991
transit,126.9814093577605,37.57882554143482
transit,126.99089342369354,37.581708360324924
transit,127.00037822094507,37.584590415763365
transit,127.0098637494541,37.587471707613254
transit,127.01935000915948,37.59035223573776
WP8,127.028837,37.593232
transit,127.03925772735576,37.59259122609948
transit,127.049678275891,37.591949532130364
transit,127.06009864535636,37.59130691812946
transit,127.07051883550254,37.59066338413357
transit,127.0809388460803,37.5900189301796
transit,127.09135867684041,37.58937355630448
transit,127.10177832753372,37.58872726254518
transit,127.1121977979111,37.58808004893876
transit,127.12261708772343,37.587431915522274
transit,127.13303619672169,37.586782862332875
transit,127.14345512465685,37.58613288940776
transit,127.15387387127997,37.58548199678413
transit,127.16429243634211,37.58483018449934
transit,127.1747108195944,37.58417745259068
transit,127.18512902078798,37.583523801095545
transit,127.19554703967407,37.5828692300514
transit,127.2059648760039,37.58221373949572
transit,127.21638252952877,37.58155732946605
WP7,127.2268,37.5809
transit,127.23295252243253,37.58731013816631
transit,127.23910610015128,37.59371994860996
transit,127.24526073352834,37.6001294312024
transit,127.25141642293593,37.60653858581509
transit,127.2575731687464,37.6129474123194
transit,127.26373097133218,37.61935591058666
transit,127.26988983106587,37.62576408048816
transit,127.27604974832009,37.63217192189511
transit,127.28221072346766,37.63857943467867
transit,127.28837275688147,37.64498661870998
transit,127.29453584893454,37.651393473860075
WP6,127.3007,37.6578
transit,127.29197708232722,37.661521421407144
transit,127.28325329380102,37.66524219534583
transit,127.27452863436872,37.668962321666314
transit,127.26580310397777,37.67268180021882
transit,127.25707670257566,37.67640063085358
transit,127.24834943011,37.68011881342078
transit,127.23962128652843,37.68383634777065
transit,127.23089227177876,37.68755323375334
transit,127.22216238580883,37.691269471219044
transit,127.21343162856657,37.69498506001788
WP5,127.2047,37.6987
transit,127.19914453074887,37.692026478826136
transit,127.19359005716825,37.68535268841072
transit,127.1880365788795,37.67867862886307
transit,127.18248409550407,37.67200430029248
transit,127.17693260666354,37.66532970280817
transit,127.17138211197965,37.658654836519354
transit,127.16583261107425,37.651979701535154
transit,127.1602841035694,37.64530429796467
transit,127.15473658908718,37.63862862591694
transit,127.1491900672499,37.63195268550096
transit,127.14364453767999,37.62527647682568
WP4,127.1381,37.6186
transit,127.13693211306057,37.61052237439777
transit,127.13576447871735,37.602444726155696
transit,127.13459709684253,37.59436705528044
transit,127.1334299673084,37.5862893617786
transit,127.13226308998733,37.578211645656786
transit,127.13109646475178,37.57013390692161
transit,127.12993009147425,37.5620561455797
transit,127.12876397002731,37.55397836163763
transit,127.12759810028365,37.54590055510203
transit,127.12643248211599,37.537822725979495
transit,127.12526711539714,37.529744874276616
WP3,127.124102,37.521667
transit,127.12298697916394,37.514032391806964
transit,127.12187218546937,37.50639776319721
transit,127.12075761880781,37.49876311417644
transit,127.11964327907083,37.49112844475035
transit,127.11852916615004,37.4834937549246
transit,127.11741527993712,37.4758590447049
transit,127.11630162032382,37.46822431409691
transit,127.11518818720195,37.46058956310631
transit,127.11407498046337,37.45295479173878
Seoul_Air_Base,127.112962,37.44532
transit,127.1066925294896,37.43839083921136
transit,127.10042421498869,37.431461337800904
transit,127.09415705605048,37.42453149591249
transit,127.08789105222827,37.41760131368982
transit,127.08162620307557,37.41067079127659
transit,127.07536250814601,37.403739928816385
transit,127.06909996699342,37.39680872645275
transit,127.06283857917172,37.389877184329166
transit,127.05657834423506,37.38294530258906
transit,127.0503192617377,37.37601308137576
transit,127.04406133123405,37.36908052083256
transit,127.03780455227867,37.3621476211027
transit,127.03154892442635,37.35521438232931
transit,127.02529444723194,37.348280804655516
transit,127.0190411202505,37.34134688822431
transit,127.01278894303722,37.33441263317869
transit,127.00653791514749,37.327478039661536
transit,127.00028803613678,37.320543107815695
transit,126.99403930556078,37.31360783778394
transit,126.9877917229753,37.306672229708994
transit,126.98154528793634,37.29973628373349
WP25,126.9753,37.2928
transit,126.97903106148158,37.286449497224005
transit,126.98276149592735,37.280098870032944
transit,126.98649130357502,37.27374811847357
transit,126.9902204846622,37.26739724259265
transit,126.99394903942638,37.26104624243692
transit,126.99767696810498,37.2546951180531
transit,127.00140427093532,37.24834386948789
transit,127.00513094815463,37.241992496787965
Suwon_Air_Base,127.008857,37.235641
transit,127.01669082843866,37.22926631967048
transit,127.02452333802698,37.222891114381575
transit,127.03235452918393,37.2165153843387
transit,127.04018440232842,37.21013912974715
transit,127.0480129578793,37.20376235081221
transit,127.05584019625533,37.197385047739054
transit,127.06366611787519,37.19100722073276
transit,127.07149072315752,37.18462886999835
transit,127.07931401252088,37.17824999574078
transit,127.08713598638373,37.1718705981649
transit,127.0949566451645,37.16549067747551
transit,127.10277598928153,37.15911023387733
transit,127.11059401915306,37.152729267574976
transit,127.11841073519732,37.14634777877303
transit,127.12622613783242,37.13996576767595
transit,127.1340402274764,37.13358323448817
transit,127.14185300454727,37.127200179414
transit,127.14966446946292,37.1208166026577
transit,127.1574746226412,37.11443250442345
transit,127.1652834644999,37.108047884915344
transit,127.17309099545665,37.10166274433741
transit,127.18089721592914,37.095277082893595
transit,127.18870212633487,37.088890900787774
transit,127.19650572709138,37.08250419822373
transit,127.20430801861602,37.0761169754052
transit,127.21210900132617,37.069729232535806
transit,127.21990867563906,37.06334096981913
transit,127.22770704197191,37.05695218745866
transit,127.23550410074185,37.0505628856578
transit,127.24329985236588,37.04417306461988
transit,127.25109429726102,37.0377827245482
transit,127.25888743584417,37.0313918656459
transit,127.26667926853214,37.02500048811611
transit,127.27446979574172,37.01860859216187
transit,127.28225901788957,37.01221617798612
transit,127.29004693539233,37.00582324579175
transit,127.29783354866653,36.99942979578157
transit,127.30561885812864,36.9930358281583
transit,127.31340286419507,36.986641343124596
transit,127.32118556728213,36.98024634088303
transit,127.32896696780608,36.97385082163611
transit,127.33674706618311,36.96745478558627
transit,127.34452586282933,36.96105823293584
transit,127.35230335816075,36.9546611638871
transit,127.36007955259338,36.948263578642255
transit,127.36785444654306,36.94186547740343
transit,127.37562804042564,36.93546686037267
transit,127.38340033465686,36.929067727751935
transit,127.39117132965237,36.922668079743126
transit,127.39894102582781,36.91626791654806
transit,127.40670942359867,36.90986723836849
transit,127.41447652338043,36.90346604540608
transit,127.42224232558846,36.89706433786242
transit,127.43000683063805,36.89066211593904
transit,127.43777003894446,36.88425937983737
transit,127.44553195092287,36.87785612975876
transit,127.45329256698831,36.87145236590454
transit,127.46105188755584,36.865048088475895
transit,127.4688099130404,36.858643297673986
transit,127.47656664385684,36.85223799369986
transit,127.48432208041997,36.84583217675452
transit,127.4920762231445,36.83942584703888
transit,127.4998290724451,36.83301900475377
transit,127.5075806287363,36.82661165009997
transit,127.51533089243267,36.82020378327814
transit,127.52307986394858,36.81379540448893
transit,127.53082754369842,36.80738651393285
transit,127.53857393209645,36.80097711181038
transit,127.5463190295569,36.7945671983219
transit,127.5540628364939,36.78815677366774
transit,127.56180535332149,36.78174583804811
transit,127.56954658045366,36.77533439166319
transit,127.57728651830435,36.76892243471307
transit,127.58502516728738,36.76250996739776
transit,127.59276252781652,36.7560969899172
transit,127.60049860030546,36.74968350247124
transit,127.60823338516781,36.743269505259704
transit,127.61596688281713,36.73685499848227
transit,127.62369909366689,36.73043998233859
transit,127.63143001813046,36.724024457028236
transit,127.6391596566212,36.71760842275068
transit,127.64688800955234,36.711191879705346
transit,127.65461507733703,36.704774828091594
transit,127.66234086038841,36.69835726810865
transit,127.6700653591195,36.69193919995574
transit,127.67778857394323,36.68552062383196
transit,127.68551050527249,36.67910153993637
transit,127.69323115352007,36.67268194846792
transit,127.70095051909871,36.666261849625506
transit,127.70866860242107,36.65984124360795
transit,127.71638540389974,36.65342013061399
transit,127.72410092394718,36.646998510842316
transit,127.73181516297586,36.64057638449149
transit,127.73952812139812,36.63415375176006
transit,127.74723979962626,36.62773061284646
transit,127.75495019807246,36.62130696794907
transit,127.76265931714887,36.61488281726617
transit,127.77036715726756,36.608458160996
transit,127.77807371884049,36.60203299933671
transit,127.78577900227957,36.59560733248637
transit,127.79348300799664,36.58918116064297
transit,127.80118573640347,36.582754484004454
transit,127.80888718791172,36.576327302768675
transit,127.81658736293303,36.56989961713339
transit,127.82428626187891,36.56347142729633
transit,127.83198388516082,36.5570427334551
transit,127.83968023319017,36.55061353580727
transit,127.84737530637824,36.54418383455033
transit,127.85506910513628,36.53775362988168
transit,127.86276162987544,36.53132292199865
transit,127.87045288100681,36.524891711098505
transit,127.8781428589414,36.51845999737842
transit,127.88583156409014,36.51202778103554
transit,127.89351899686389,36.50559506226688
transit,127.90120515767345,36.49916184126939
transit,127.90889004692951,36.49272811824
transit,127.91657366504269,36.4862938933755
transit,127.92425601242357,36.47985916687264
transit,127.93193708948264,36.4734239389281
transit,127.93961689663028,36.46698820973847
transit,127.94729543427685,36.46055197950026
transit,127.95497270283258,36.454115248409934
transit,127.96264870270767,36.44767801666387
transit,127.9703234343122,36.44124028445837
transit,127.97799689805622,36.43480205198965
transit,127.98566909434969,36.42836331945388
transit,127.99334002360247,36.42192408704713
transit,128.00100968622436,36.41548435496543
transit,128.00867808262512,36.409044123404676
transit,128.01634521321438,36.40260339256078
transit,128.02401107840168,36.396162162629494
transit,128.03167567859657,36.38972043380655
transit,128.03933901420845,36.383278206287585
transit,128.04700108564668,36.37683548026815
transit,128.05466189332054,36.37039225594376
transit,128.06232143763918,36.36394853350985
transit,128.06997971901177,36.35750431316175
transit,128.0776367378473,36.35105959509473
transit,128.0852924945548,36.344614379504
transit,128.09294698954315,36.33816866658471
transit,128.10060022322114,36.331722456531885
transit,128.10825219599752,36.325275749540516
transit,128.11590290828093,36.31882854580553
transit,128.12355236048,36.31238084552176
transit,128.13120055300323,36.30593264888396
transit,128.13884748625904,36.299483956086824
transit,128.14649316065578,36.293034767324976
transit,128.15413757660173,36.28658508279296
transit,128.16178073450513,36.280134902685255
transit,128.1694226347741,36.273684227196256
transit,128.17706327781667,36.26723305652028
transit,128.18470266404086,36.260781390851605
transit,128.1923407938545,36.25432923038439
transit,128.19997766766548,36.24787657531277
transit,128.2076132858815,36.24142342583077
transit,128.21524764891026,36.23496978213233
transit,128.22288075715934,36.22851564441138
transit,128.23051261103626,36.222061012861715
transit,128.2381432109485,36.21560588767709
transit,128.24577255730333,36.209150269051186
transit,128.25340065050813,36.20269415717759
transit,128.26102749097006,36.19623755224983
transit,128.26865307909625,36.18978045446139
transit,128.2762774152938,36.183322864005625
transit,128.28390049996966,36.17686478107585
transit,128.29152233353074,36.17040620586532
transit,128.29914291638386,36.163947138567174
transit,128.30676224893577,36.157487579374546
transit,128.31438033159313,36.151027528480434
transit,128.32199716476256,36.14456698607778
transit,128.3296127488506,36.13810595235948
transit,128.33722708426362,36.13164442751835
transit,128.344840171408,36.12518241174709
transit,128.3524520106901,36.11871990523839
transit,128.36006260251605,36.11225690818482
transit,128.36767194729202,36.105793420778916
transit,128.3752800454241,36.09932944321311
transit,128.38288689731817,36.092864975679774
transit,128.39049250338022,36.086400018371215
transit,128.398096864016,36.07993457147967
transit,128.40569997963132,36.07346863519728
transit,128.41330185063185,36.067002209716144
transit,128.42090247742314,36.06053529522827
transit,128.4285018604107,36.054067891925605
WP27,128.4361,36.0476
transit,128.4285018604107,36.054067891925605
transit,128.42090247742314,36.06053529522827
transit,128.41330185063183,36.067002209716144
transit,128.40569997963132,36.07346863519728
transit,128.398096864016,36.07993457147967
transit,128.3904925033802,36.086400018371215
transit,128.38288689731817,36.092864975679774
transit,128.37528004542406,36.099329443213115
transit,128.36767194729202,36.105793420778916
transit,128.36006260251605,36.11225690818482
transit,128.3524520106901,36.118719905238386
transit,128.344840171408,36.12518241174709
transit,128.33722708426362,36.131644427518346
transit,128.32961274885056,36.13810595235949
transit,128.32199716476256,36.14456698607779
transit,128.31438033159313,36.151027528480434
transit,128.30676224893577,36.15748757937454
transit,128.29914291638386,36.16394713856719
transit,128.29152233353074,36.170406205865305
transit,128.28390049996966,36.17686478107585
transit,128.2762774152938,36.18332286400562
transit,128.26865307909625,36.189780454461385
transit,128.26102749097006,36.19623755224983
transit,128.25340065050813,36.20269415717758
transit,128.24577255730333,36.209150269051186
transit,128.2381432109485,36.2156058876771
transit,128.23051261103626,36.222061012861715
transit,128.22288075715934,36.22851564441139
transit,128.21524764891026,36.23496978213233
transit,128.2076132858815,36.24142342583076
transit,128.19997766766548,36.24787657531277
transit,128.1923407938545,36.25432923038439
transit,128.18470266404086,36.260781390851605
transit,128.17706327781667,36.26723305652028
transit,128.1694226347741,36.27368422719625
transit,128.16178073450513,36.280134902685255
transit,128.15413757660173,36.28658508279296
transit,128.14649316065575,36.29303476732498
transit,128.138847486259,36.29948395608682
transit,128.13120055300323,36.30593264888395
transit,128.12355236048,36.312380845521766
transit,128.11590290828093,36.31882854580553
transit,128.10825219599752,36.32527574954052
transit,128.10060022322114,36.331722456531885
transit,128.09294698954315,36.3381686665847
transit,128.0852924945548,36.344614379504
transit,128.0776367378473,36.35105959509473
transit,128.06997971901177,36.35750431316175
transit,128.06232143763918,36.36394853350985
transit,128.0546618933205,36.37039225594376
transit,128.04700108564668,36.37683548026814
transit,128.03933901420845,36.38327820628757
transit,128.03167567859657,36.389720433806545
transit,128.02401107840168,36.396162162629494
transit,128.01634521321435,36.402603392560785
transit,128.00867808262512,36.409044123404676
transit,128.00100968622436,36.41548435496542
transit,127.99334002360247,36.42192408704714
transit,127.98566909434969,36.42836331945388
transit,127.97799689805622,36.43480205198965
transit,127.97032343431219,36.44124028445836
transit,127.96264870270765,36.44767801666387
transit,127.95497270283258,36.454115248409934
transit,127.94729543427684,36.46055197950025
transit,127.93961689663028,36.46698820973845
transit,127.93193708948264,36.47342393892809
transit,127.92425601242357,36.479859166872636
transit,127.91657366504269,36.486293893375496
transit,127.9088900469295,36.49272811824
transit,127.90120515767345,36.49916184126939
transit,127.8935189968639,36.50559506226687
transit,127.88583156409014,36.51202778103554
transit,127.8781428589414,36.51845999737842
transit,127.87045288100681,36.5248917110985
transit,127.86276162987544,36.531322921998644
transit,127.85506910513627,36.53775362988168
transit,127.84737530637824,36.544183834550324
transit,127.83968023319017,36.550613535807265
transit,127.83198388516082,36.55704273345509
transit,127.82428626187891,36.56347142729632
transit,127.81658736293302,36.56989961713339
transit,127.80888718791172,36.57632730276867
transit,127.80118573640347,36.582754484004454
transit,127.79348300799664,36.58918116064297
transit,127.78577900227957,36.59560733248637
transit,127.77807371884047,36.602032999336714
transit,127.77036715726756,36.608458160995994
transit,127.76265931714887,36.61488281726617
transit,127.75495019807246,36.62130696794906
transit,127.74723979962626,36.627730612846456
transit,127.73952812139812,36.63415375176006
transit,127.73181516297586,36.64057638449148
transit,127.72410092394718,36.64699851084231
transit,127.71638540389972,36.65342013061399
transit,127.70866860242108,36.65984124360794
transit,127.70095051909871,36.6662618496255
transit,127.69323115352007,36.67268194846792
transit,127.68551050527248,36.67910153993637
transit,127.67778857394323,36.685520623831955
transit,127.67006535911949,36.69193919995574
transit,127.66234086038841,36.698357268108644
transit,127.65461507733703,36.70477482809159
transit,127.64688800955233,36.71119187970535
transit,127.63915965662119,36.717608422750686
transit,127.63143001813046,36.72402445702823
transit,127.62369909366687,36.73043998233859
transit,127.61596688281712,36.73685499848227
transit,127.60823338516781,36.743269505259704
transit,127.60049860030544,36.74968350247125
transit,127.59276252781652,36.7560969899172
transit,127.58502516728737,36.76250996739776
transit,127.57728651830435,36.76892243471307
transit,127.56954658045366,36.77533439166319
transit,127.56180535332149,36.7817458380481
transit,127.5540628364939,36.78815677366773
transit,127.5463190295569,36.7945671983219
transit,127.53857393209647,36.800977111810376
transit,127.53082754369842,36.807386513932855
transit,127.52307986394858,36.81379540448893
transit,127.51533089243266,36.820203783278146
transit,127.5075806287363,36.82661165009996
transit,127.49982907244508,36.833019004753766
transit,127.4920762231445,36.839425847038875
transit,127.48432208041996,36.84583217675452
transit,127.47656664385684,36.852237993699866
transit,127.4688099130404,36.85864329767398
transit,127.46105188755585,36.86504808847589
transit,127.45329256698831,36.87145236590454
transit,127.44553195092286,36.877856129758754
transit,127.43777003894446,36.88425937983736
transit,127.43000683063806,36.89066211593903
transit,127.42224232558844,36.897064337862425
transit,127.41447652338043,36.90346604540608
transit,127.40670942359867,36.909867238368484
transit,127.3989410258278,36.91626791654806
transit,127.39117132965237,36.922668079743126
transit,127.38340033465686,36.92906772775193
transit,127.37562804042564,36.935466860372664
transit,127.36785444654305,36.94186547740343
transit,127.36007955259336,36.94826357864226
transit,127.35230335816075,36.954661163887096
transit,127.34452586282931,36.96105823293584
transit,127.33674706618311,36.96745478558627
transit,127.32896696780608,36.97385082163611
transit,127.32118556728213,36.98024634088302
transit,127.31340286419507,36.98664134312459
transit,127.30561885812862,36.9930358281583
transit,127.29783354866652,36.99942979578157
transit,127.29004693539233,37.00582324579175
transit,127.28225901788957,37.01221617798612
transit,127.27446979574172,37.01860859216186
transit,127.26667926853214,37.02500048811611
transit,127.25888743584416,37.031391865645894
transit,127.25109429726102,37.037782724548194
transit,127.24329985236588,37.04417306461988
transit,127.23550410074185,37.05056288565779
transit,127.22770704197191,37.05695218745866
transit,127.21990867563906,37.06334096981913
transit,127.21210900132617,37.06972923253581
transit,127.20430801861602,37.07611697540519
transit,127.19650572709138,37.082504198223724
transit,127.18870212633489,37.08889090078777
transit,127.18089721592914,37.095277082893595
transit,127.17309099545665,37.10166274433742
transit,127.16528346449988,37.10804788491534
transit,127.1574746226412,37.11443250442345
transit,127.14966446946292,37.120816602657705
transit,127.14185300454727,37.127200179414
transit,127.1340402274764,37.13358323448817
transit,127.1262261378324,37.13996576767595
transit,127.11841073519732,37.14634777877302
transit,127.11059401915306,37.152729267574976
transit,127.10277598928151,37.15911023387732
transit,127.0949566451645,37.16549067747551
transit,127.08713598638373,37.1718705981649
transit,127.07931401252087,37.17824999574078
transit,127.07149072315752,37.18462886999835
transit,127.06366611787519,37.19100722073276
transit,127.05584019625532,37.19738504773905
transit,127.0480129578793,37.20376235081222
transit,127.04018440232842,37.210139129747155
transit,127.03235452918392,37.21651538433869
transit,127.02452333802698,37.22289111438158
transit,127.01669082843866,37.22926631967048
Suwon_Air_Base,127.008857,37.235641
transit,127.00513094815463,37.241992496787965
transit,127.00140427093532,37.24834386948789
transit,126.99767696810498,37.2546951180531
transit,126.99394903942637,37.26104624243692
transit,126.99022048466219,37.26739724259265
transit,126.98649130357501,37.27374811847358
transit,126.98276149592735,37.280098870032944
transit,126.97903106148158,37.28644949722402
WP25,126.9753,37.2928
transit,126.98154528793634,37.29973628373348
transit,126.9877917229753,37.30667222970899
transit,126.99403930556078,37.31360783778394
transit,127.00028803613678,37.32054310781569
transit,127.00653791514749,37.32747803966153
transit,127.01278894303724,37.33441263317868
transit,127.0190411202505,37.34134688822431
transit,127.02529444723194,37.34828080465551
transit,127.03154892442635,37.35521438232931
transit,127.03780455227867,37.36214762110269
transit,127.04406133123403,37.36908052083256
transit,127.0503192617377,37.376013081375746
transit,127.05657834423508,37.38294530258906
transit,127.06283857917174,37.38987718432916
transit,127.06909996699342,37.39680872645274
transit,127.07536250814603,37.40373992881637
transit,127.08162620307557,37.41067079127659
transit,127.08789105222827,37.417601313689815
transit,127.09415705605048,37.42453149591249
transit,127.10042421498869,37.431461337800904
transit,127.10669252948959,37.438390839211344
Seoul_Air_Base,127.112962,37.44532
transit,127.11407498046337,37.45295479173879
transit,127.11518818720195,37.46058956310631
transit,127.11630162032382,37.46822431409691
transit,127.11741527993712,37.47585904470489
transit,127.11852916615004,37.48349375492461
transit,127.11964327907083,37.491128444750345
transit,127.12075761880781,37.49876311417644
transit,127.12187218546937,37.506397763197214
transit,127.12298697916394,37.514032391806964
WP3,127.124102,37.521667
transit,127.12526711539714,37.529744874276616
transit,127.12643248211599,37.5378227259795
transit,127.12759810028365,37.54590055510202
transit,127.12876397002731,37.553978361637625
transit,127.12993009147425,37.5620561455797
transit,127.13109646475178,37.57013390692162
transit,127.13226308998733,37.578211645656786
transit,127.1334299673084,37.5862893617786
transit,127.13459709684253,37.59436705528044
transit,127.13576447871735,37.602444726155696
